Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
DRD4,-0.005209245278328335,-0.0051713442594368145,0.01808845169898737,0.03099076228324427,0.030604595986052033,0.01037065956818257,0.015511431322477967,-0.19381861350632767,-0.009225108291029138,0.0650636695524419,-0.06656386437831689,-0.07259039102996041,0.0006733292090267173,-0.05230085842254324,0.06299135942657495,-0.35877606398604217,-0.03175706983710497,0.08006218800379762,0.1344100155099562,0.011080108089858428,0.02055185394041404,0.052436948933863935,0.11348092814531119,0.10877790816274852,0.0082516872238532,-0.27160397310407275,0.12044355428868683,-0.10890964644248792,-0.2066501672006472,-0.14178311309577193,0.19250672132909494,-0.15583844183456041,-0.29666238019226854,-0.19667894109817358,0.02488763049910877,-0.09699908205321633,0.01970263472774397,-0.07684069839897457,0.01697230122863291,-0.2212333019347251,-0.015392309389745439,-0.08187246011266804,0.26273985002805156,-0.04346074033786777,-0.03650720300106598,-0.12827057974531347,0.07935501808948875,-0.14775506664342447,0.07825399500976166,-0.1133281534695267,0.012301681395642701,0.04072126495618797,-0.07843867750951083,0.1278849039435223,0.10551656397638051,0.12470749669776848,-0.0410541246524398,0.2345444686209706,-0.14801364923013274,-0.04359375976231151,0.09179650714630141,-0.10734400342428893,-0.19486503785916973,-0.09001842105281718
GNB3,-0.018141520380716005,-0.010598086491214182,0.017775387081379213,0.009762706243139586,0.025437989506307004,0.00822940672230929,0.0085780412141407,-0.1813874878567095,-0.015469687024479732,0.06461181963253486,-0.05931353243540269,-0.0845627982576577,0.033892710473743266,-0.06330292491355043,0.0868987564233769,-0.358110051737818,-0.023506512904448214,0.08429898978257899,0.1301484395076822,0.002385257420933145,0.038024776291464474,0.03903952008125819,0.09908410768968563,0.11939581321201621,0.01079077396698151,-0.23366289948573535,0.13633156563381602,-0.11961754081562084,-0.2195772575246027,-0.10164482639335394,0.18340746146213563,-0.16897288346382613,-0.3000245299452504,-0.20477159083177884,-0.0019144613594617866,-0.11028530235276696,0.01857019986599629,-0.0631804406903908,-0.0040015543700602195,-0.18546850641766185,-0.00958855288056382,-0.06512749276487745,0.27983338137800173,-0.04300743728654026,-0.052428264527631864,-0.10101452669772401,0.08103358145761541,-0.1459755320603469,0.10553067082199427,-0.1164637261196001,0.015607464840922512,0.04981451317515912,-0.0949181975586446,0.11250736815256177,0.08257726200473084,0.1401777153324118,-0.02977336375129034,0.2600608170822931,-0.1296373682195251,-0.06730484681931435,0.09426087677792543,-0.08278151745918672,-0.22328557040875333,-0.10119824210690745
GNB4,-0.025457047451001906,0.0012882005120467578,0.004269913462238593,0.00812030273240638,0.025388042921378758,-0.004646691359206748,0.09367010415182486,-0.17364106233120094,0.01622672872037076,0.04558323083198211,-0.044383699819717924,-0.05368882174413727,0.06504770610656312,-0.09470486107303906,0.11301268392180486,-0.3281769109306019,-0.02786656709580441,0.07043478015184526,0.1446156592567638,-0.005460582871566049,0.06898070439903987,0.05467110522827819,0.1271546501450472,0.10178473177720125,0.026817863130398974,-0.22669011801188532,0.13451489329156435,-0.13636946458552657,-0.2125761097858884,-0.08604452418810962,0.171454782735571,-0.16257100342340294,-0.29059632661433427,-0.21497677805317225,-0.010660127862115117,-0.11147297029264572,0.04276214024007345,-0.0732442180277426,0.0015523571029698172,-0.20064771224275585,0.01961930727685132,-0.07320640528383018,0.29005580675445275,-0.07418533142237077,-0.06572272429881948,-0.11401786382124553,0.05497567356614623,-0.15134198187049264,0.09789235395801586,-0.10949597518081543,0.030990093599853986,0.04476518460444239,-0.0599397391081495,0.15757013915811274,0.09836771660182382,0.1753619448050523,-0.004656311134287609,0.24117590113602913,-0.12162411348421366,-0.049626919275089235,0.09128318481125712,-0.06634746325829721,-0.18574586963903134,-0.12364528666270624
AKR1D1,0.0475265166185852,-0.13796709717358518,0.0002742596096487119,0.15285782621715385,-0.03515740538063199,-0.0042379748874273185,-0.30060801494501843,-0.11252856959540035,-0.09770652752726171,0.055962958840819185,-0.07113909627225179,-0.1019343874946006,0.11049447567891986,0.10189524678812079,0.04592396336179795,-0.41182329625913006,-0.09722348208745298,0.17198753035258507,0.0224130136760378,0.011342403998004211,0.02501597882952495,-0.04475830191068999,0.06722458143734844,0.09042095271874659,-0.0034941347635717747,-0.12026194753070688,0.11344393955417764,-0.09927087548297099,-0.3250616546981642,0.09997917072412894,0.17694114472000702,-0.14359189888407256,-0.04085867778915302,-0.044201584150460375,-0.047546586551469885,-0.05004023312270563,-0.0986750483706326,-0.07357332944585715,0.011925023604126716,-0.04741505914565793,-0.040344630715006304,0.0361688242292756,0.09168712583186157,0.02974368652152498,-0.022966785693110843,-0.08080639613438442,0.26416258768040474,-0.07002054998931766,0.18787903343583878,-0.07077928918770518,0.03927868661517306,0.0564739828310275,-0.15314838717332077,0.07874064998036745,-0.04800540237850636,0.05230145287706755,-0.06374373413363864,0.20110467292963705,-0.07521342956193111,-0.0969735302674749,0.13806785444483183,0.016931026944926677,-0.29162081229304715,0.07255502831277644
CYP2C9,0.02903634715370073,-0.1644057380207576,0.0013866749124918241,0.1128215621895376,-0.03300858501325959,0.023797054921724282,-0.19769061719434863,-0.10708610129023018,-0.04120993930819989,0.013769849828113393,-0.07946296422247351,-0.11237256203531229,0.1360078770088843,0.07631897897904251,0.026482811014390446,-0.33082163563383477,-0.08449980164766367,0.22971931946651686,0.02397475456301261,0.007015454565993575,0.0019441543306756015,-0.07851099728909672,0.052896174506433566,0.13248036311160574,-0.030391634276026116,-0.12280081143895975,0.109619801607066,-0.09803192177605895,-0.35256569277109084,0.09902827449924463,0.2078078708201777,-0.18748568441077962,-0.05868441611322327,-0.07079268734441431,-0.0444571023217414,-0.04715203328193514,-0.0726856625466552,-0.10707865116985649,0.0048664525817456155,-0.07590833169020196,-0.05816418217925588,0.06789796620106861,0.09740301154852957,0.02143779371132896,-0.023865261413451896,-0.11705220703138407,0.24587450691049728,-0.14372497643202647,0.18301556297837443,-0.10032083101752526,0.004913203317295322,0.011472493016207522,-0.13945487154045966,0.13541413587667242,-0.0230063112504765,0.05569958000659926,-0.04012531003981491,0.2101227718290243,-0.10287062241337162,-0.08820435678061232,0.14024395443520407,0.003270485728550192,-0.29046469278937637,0.11381005144353097
SLC6A4,0.01525093816016105,-0.02314437241888684,0.01373680062556183,0.02084340244270101,0.01574829814454257,0.007103610176616061,0.02711572385396898,-0.19442241688271217,-0.006799910335205282,0.06999652436546733,-0.0815478064741261,-0.05474648272079345,0.04550186558339491,-0.05358756301054569,0.07425755942049327,-0.37348437791997313,-0.05599771793073638,0.09804491395919701,0.14949844343107793,0.00015464964898763344,0.03758408126352958,0.05364399431596659,0.1146219298701286,0.08011490732018052,0.017341649659121723,-0.25077344341680197,0.11822999719895348,-0.1455889488703492,-0.23669891476489008,-0.08474952192791106,0.18068559032488415,-0.1440912224188358,-0.2970442074274306,-0.17764901288912308,0.0221388740573171,-0.09313412745253895,0.0032009139110128065,-0.060793587452220674,0.04173668913557475,-0.2035464759250909,-0.010648862821153092,-0.07379503556269404,0.26518816972243703,-0.05769885438373054,-0.054363823507106834,-0.13554896555510207,0.09375549149229517,-0.12884698017186627,0.08559825805664323,-0.10923395935572518,0.02396555804069637,0.027274065597563443,-0.08032709387823365,0.1587501127977407,0.1073611950825141,0.1508255153643121,-0.040432568941803686,0.21215915404666363,-0.14688134902694763,-0.024181161259011454,0.10427108604018434,-0.08908388467528178,-0.19095081726258625,-0.0946339790027466
GNB5,-0.02165679773172158,-0.0012709606766187422,0.010898243378372077,0.004136143535998611,0.01834417554961979,-0.010661562355391578,0.04589217058417651,-0.16695548144919353,-0.0067289092700300035,0.04821390479899711,-0.044686592231295924,-0.06825296484450358,0.05819702909752406,-0.09218034272309278,0.10947816634537341,-0.3472204311879442,-0.026941051802454725,0.06992187818266658,0.13276082597899683,-0.005314921042390926,0.0694564322826813,0.049469825661621794,0.10963672237203272,0.1100864810245124,0.023268278649490194,-0.22489499622016343,0.14189399414169246,-0.1396491032655749,-0.2193216633887097,-0.08485182532579333,0.17026205450087992,-0.16643607987871503,-0.30193315206131294,-0.216221062083716,-0.011246129028283359,-0.11328984372930533,0.040503012686308716,-0.07034359059215131,-0.008132942095853624,-0.1779207120508298,0.010906914964169878,-0.06933052852353223,0.2898850524346974,-0.06438223796727809,-0.07396345101325703,-0.1004338335889566,0.06845327726772905,-0.14337441013544747,0.1086520173559354,-0.105513169211949,0.028576276841351483,0.0525563067171409,-0.07218496868329806,0.11573138206631149,0.09010673811383647,0.16269253021633873,-0.01072881981027213,0.25684473491344867,-0.1166873717355714,-0.06225514390181881,0.08726114307518759,-0.06873848385976154,-0.21239760415535847,-0.11938053196851942
IDE,-0.027418898912048763,-0.06906622576364418,-0.06474232121263854,0.00900542760751334,-0.021657297297960936,-0.06025043190954626,-0.0004667693566662999,-0.06347106310905018,0.032087137207110344,-0.025313720558636454,0.012845693828153402,-0.08311212225948938,0.1509548822908106,-0.05505510277406613,0.13565863577584708,-0.30902021647597694,-0.058245263677923896,0.10657721788630277,-0.024455792015488278,-0.0248407748586699,0.06671958469001701,-0.03995341772047193,0.13181546912800826,0.15319448495275587,0.021012629204217766,-0.16558507257667668,0.1758785636619219,-0.14978290417173917,-0.2857579782797059,0.10430133832520143,0.17339619754308444,-0.21767907345712698,-0.07967273733369555,-0.1774933815353112,0.004330896908945211,0.02167754926497991,-0.05776431449487687,-0.1025016577430381,-0.06757559518554539,-0.08829398409920515,0.024778986991939676,0.1541144938487269,0.21416742218864027,-0.06678158168071029,-0.022764270203283102,-0.035126494581247246,0.10555027549995087,-0.14044536830765889,0.06211805622052718,-0.11416961787198257,-0.03889534389054947,0.12150501816122414,-0.10111159423199166,0.19162913378319446,-0.07944814107194333,0.17217658802789443,0.11361211925751505,0.30902039613573895,-0.043198593318030075,-0.16709069324668308,0.10039169756539869,0.005513076827945726,-0.2884960146127423,-0.0096165108239752
QDPR,0.016086759527950995,-0.04885261577943536,0.027634175015176985,0.07044392226966822,-0.015293633326669519,0.01297773835178164,-0.1681904073660366,-0.16688515250659708,-0.08643790992378611,0.10695028181811063,-0.06950246265819407,-0.11427433062738881,0.02900195416006725,-0.0032287505141790932,0.06425716370270303,-0.43977485610947087,-0.07426469770693493,0.09556996789220529,0.09910490136665613,-0.0013875706840951233,0.02456048789139242,0.016004152190075414,0.070363879806442,0.10252988135476143,0.014543534034974088,-0.1882748731883295,0.1450582459153295,-0.15969413973044844,-0.2570129484318676,-0.053180721390584156,0.17267481706551174,-0.14540483304958066,-0.24433260038328097,-0.16442585864529513,-0.012967335305007733,-0.10673169990551047,-0.013363142679709943,-0.05257640565177976,-0.019661289331412465,-0.12499179207653936,-0.03143272389447839,-0.0643910036056211,0.25069262380773644,-0.0040810837129736394,-0.048882827149508604,-0.08673665797188763,0.1920110126207214,-0.07333523872301764,0.12151194135006857,-0.07569471580766966,0.02647313262904732,0.059564993414703685,-0.12445962585968623,0.0713278963575308,0.031706841725609676,0.11133839498391077,-0.05061594832917707,0.23787602424686627,-0.11293811794735813,-0.11701832689982841,0.10500264224345421,-0.036146155213323435,-0.24822328599094526,-0.03736626347806648
HTR6,0.026587218859120118,-0.012648652594310321,-0.007123899014708868,0.06949838546641524,0.011909011824061542,-0.03216029495978694,7.771313561750272e-06,-0.1786693372019265,-0.003794256390183775,0.020226404775211728,-0.048209870594082785,-0.031219707195810287,0.09733971112450093,-0.0670843841538312,0.10807467110238374,-0.41559100706775515,-0.05154729276411379,0.06927484206940873,0.12936726077102872,-0.023287453796219014,0.09915778328012775,0.07381472130176821,0.14607339090231009,0.05855729712213557,0.04876261332712906,-0.21431440759370904,0.14589347955435808,-0.14504229275017874,-0.27171402406793926,-0.0046908320759835136,0.15653381727176172,-0.1579213335437004,-0.21768272406369152,-0.1718447735086378,-0.022909751193555653,-0.0887798759922567,-0.0018162548606414396,-0.06173323900015147,0.047795763625693065,-0.15850155530559804,0.026958791798809032,-0.03920899490977312,0.25391474693953975,-0.06891146506735986,-0.09004971157628873,-0.12418734262250367,0.10640117043832543,-0.14171810742941154,0.1354133850735711,-0.09083778716513906,0.06823789018539184,0.03979642866899387,-0.08729087126762716,0.15076651883903314,0.0906669202251004,0.1913287632297071,-0.035524077817809085,0.2181368766899805,-0.10458952597976907,-0.013595747554883034,0.12658591817511886,-0.04586732972951716,-0.2096878774434381,-0.08553382480165758
